date,entry_price,direction,entry_time,sl_original,sl_original_risk,sl_original_1r,sl_original_1_5r,sl_original_2r,sl_original_expectancy_1r,sl_original_expectancy_1_5r,sl_original_expectancy_2r,sl_swing,sl_swing_risk,sl_swing_1r,sl_swing_1_5r,sl_swing_2r,sl_swing_expectancy_1r,sl_swing_expectancy_1_5r,sl_swing_expectancy_2r,sl_atr,sl_atr_risk,sl_atr_1r,sl_atr_1_5r,sl_atr_2r,sl_atr_expectancy_1r,sl_atr_expectancy_1_5r,sl_atr_expectancy_2r,atr_value,sl_fvg,sl_fvg_risk,sl_fvg_1r,sl_fvg_1_5r,sl_fvg_2r,sl_fvg_expectancy_1r,sl_fvg_expectancy_1_5r,sl_fvg_expectancy_2r,sl_fixed,sl_fixed_risk,sl_fixed_1r,sl_fixed_1_5r,sl_fixed_2r,sl_fixed_expectancy_1r,sl_fixed_expectancy_1_5r,sl_fixed_expectancy_2r
2018-01-01,7509.304498,LONG,2018-01-02 05:00:00,7506.96141,2.3430880000005345,True,True,True,1.0,1.5,2.0,7499.053488,10.25101000000086,True,True,True,1.0,1.5,2.0,7500.842184535714,8.462313464286126,True,True,True,1.0,1.5,2.0,4.079483642857148,7504.618322,4.6861760000001595,True,True,True,1.0,1.5,2.0,7496.96141,12.343088000000535,True,True,True,1.0,1.5,2.0
2018-01-11,7890.056316,SHORT,2018-01-12 04:45:00,7892.69229,2.6359739999998055,False,False,False,-1.0,-1.0,-1.0,7901.47887,11.422553999999764,True,True,True,1.0,1.5,2.0,7896.0186381428575,5.962322142857374,False,False,False,-1.0,-1.0,-1.0,2.217565428571496,7894.15672,4.1004039999997985,False,False,False,-1.0,-1.0,-1.0,7902.69229,12.635973999999806,True,True,True,1.0,1.5,2.0
2018-01-11,7895.328264,SHORT,2018-01-12 03:15:00,7899.428668,4.1004039999997985,False,False,False,-1.0,-1.0,-1.0,7901.47887,6.150606000000153,True,True,True,1.0,1.5,2.0,7904.4809515,9.152687499999956,True,True,True,1.0,1.5,2.0,3.368188999999997,7897.671352,2.3430880000005345,False,False,False,-1.0,-1.0,-1.0,7909.428668,14.100403999999799,True,True,True,1.0,1.5,2.0
2018-01-14,7948.340633,LONG,2018-01-15 03:45:00,7944.240228,4.100405000000137,True,False,False,1.0,-1.0,-1.0,7940.43271,7.907922999999755,False,False,False,-1.0,-1.0,-1.0,7939.752795964286,8.587837035714074,False,False,False,-1.0,-1.0,-1.0,2.9916213571429062,7945.997544,2.3430889999999636,False,False,False,-1.0,-1.0,-1.0,7934.240228,14.100405000000137,True,True,True,1.0,1.5,2.0
2018-01-23,8169.176687,SHORT,2018-01-24 05:45:00,8171.226889,2.0502019999994445,True,False,False,1.0,-1.0,-1.0,8177.377495,8.200807999999597,False,False,False,-1.0,-1.0,-1.0,8178.162011071428,8.985324071428295,False,False,False,-1.0,-1.0,-1.0,4.6234147142859,8170.934003,1.7573160000001735,True,False,False,1.0,-1.0,-1.0,8181.226889,12.050201999999445,False,False,False,-1.0,-1.0,-1.0
2018-02-05,7547.37968,SHORT,2018-02-06 04:05:00,7564.367069,16.987388999999894,False,False,False,-1.0,-1.0,-1.0,7625.580246,78.20056600000044,True,False,False,1.0,-1.0,-1.0,7611.689080785714,64.30940078571439,True,True,False,1.0,1.5,-1.0,31.548007857142824,7567.003043,19.6233629999997,False,False,False,-1.0,-1.0,-1.0,7574.367069,26.987388999999894,False,False,False,-1.0,-1.0,-1.0
2018-02-08,7444.283803,SHORT,2018-02-09 03:15:00,7464.200052,19.91624899999988,False,False,False,-1.0,-1.0,-1.0,7470.057773,25.77397000000019,False,False,False,-1.0,-1.0,-1.0,7480.204180500001,35.92037750000054,True,False,False,1.0,-1.0,-1.0,10.669419000000223,7456.29213,12.008326999999554,False,False,False,-1.0,-1.0,-1.0,7474.200052,29.91624899999988,True,True,False,1.0,1.5,-1.0
2018-03-26,7972.479797,SHORT,2018-03-27 02:40:00,7980.067632,7.587835000000268,True,True,True,1.0,1.5,2.0,7991.157544,18.677746999999727,True,False,False,1.0,-1.0,-1.0,7994.482433678571,22.002636678571434,False,False,False,-1.0,-1.0,-1.0,9.609867785714348,7981.526831,9.047034000000167,True,True,True,1.0,1.5,2.0,7990.067632,17.58783500000027,True,False,False,1.0,-1.0,-1.0
2018-03-27,7629.276186,LONG,2018-03-28 05:30:00,7620.229152,9.047034000000167,True,True,True,1.0,1.5,2.0,7591.337011,37.93917500000043,True,False,False,1.0,-1.0,-1.0,7602.03085575,27.245330249999824,True,True,False,1.0,1.5,-1.0,12.132197499999815,7623.731229,5.544957000000068,False,False,False,-1.0,-1.0,-1.0,7610.229152,19.047034000000167,True,True,True,1.0,1.5,2.0
2018-04-01,7649.704972,LONG,2018-04-02 03:15:00,7642.408977,7.295995000000403,False,False,False,-1.0,-1.0,-1.0,7632.486424,17.218548000000737,False,False,False,-1.0,-1.0,-1.0,7633.4036347500005,16.30133724999996,False,False,False,-1.0,-1.0,-1.0,6.003561499999965,7643.868176,5.836796000000504,False,False,False,-1.0,-1.0,-1.0,7632.408977,17.295995000000403,False,False,False,-1.0,-1.0,-1.0
2018-04-02,7503.49323,SHORT,2018-04-03 02:45:00,7509.621866,6.12863600000037,True,True,True,1.0,1.5,2.0,7517.209701,13.716470999999729,True,False,False,1.0,-1.0,-1.0,7521.660257857144,18.167027857143694,False,False,False,-1.0,-1.0,-1.0,8.025594571428753,7508.746346,5.253115999999864,False,False,False,-1.0,-1.0,-1.0,7519.621866,16.12863600000037,False,False,False,-1.0,-1.0,-1.0
2018-04-19,7899.228006,LONG,2018-04-20 04:50:00,7888.138093,11.089913000000706,True,True,True,1.0,1.5,2.0,7868.001146,31.22686000000067,False,False,False,-1.0,-1.0,-1.0,7877.256637642857,21.971368357143547,True,False,False,1.0,-1.0,-1.0,7.254303571428538,7896.601447,2.6265590000002703,False,False,False,-1.0,-1.0,-1.0,7878.138093,21.089913000000706,True,False,False,1.0,-1.0,-1.0
2018-04-19,7896.893287,LONG,2018-04-20 04:45:00,7885.219695,11.673592000000099,True,True,True,1.0,1.5,2.0,7868.001146,28.892141000000265,False,False,False,-1.0,-1.0,-1.0,7874.2757025,22.617584499999793,True,False,False,1.0,-1.0,-1.0,7.295994999999948,7887.554413,9.338874000000033,True,True,True,1.0,1.5,2.0,7875.219695,21.6735920000001,True,False,False,1.0,-1.0,-1.0
2018-05-22,8008.376093,LONG,2018-05-23 02:45:00,8004.582175,3.7939180000003034,False,False,False,-1.0,-1.0,-1.0,7991.157544,17.218549000000166,False,False,False,-1.0,-1.0,-1.0,7988.353797357143,20.02229564285699,False,False,False,-1.0,-1.0,-1.0,10.818918428571253,8004.582175,3.7939180000003034,False,False,False,-1.0,-1.0,-1.0,7994.582175,13.793918000000303,False,False,False,-1.0,-1.0,-1.0
2018-05-23,8116.064981,SHORT,2018-05-24 07:00:00,8123.069136,7.004154999999628,True,True,False,1.0,1.5,-1.0,8142.330563,26.265581999999995,True,True,True,1.0,1.5,2.0,8130.667393607143,14.602412607142469,False,False,False,-1.0,-1.0,-1.0,5.06550507142869,8118.107859,2.042877999999291,False,False,False,-1.0,-1.0,-1.0,8133.069136,17.004154999999628,False,False,False,-1.0,-1.0,-1.0
2018-05-30,8161.88383,SHORT,2018-05-31 04:50:00,8163.634869,1.7510390000006737,False,False,False,-1.0,-1.0,-1.0,8170.930864,9.047034000000167,True,True,True,1.0,1.5,2.0,8172.296257607143,10.4124276071434,True,True,True,1.0,1.5,2.0,5.774259071428722,8162.75935,0.8755200000005061,False,False,False,-1.0,-1.0,-1.0,8173.634869,11.751039000000674,True,True,True,1.0,1.5,2.0
2018-06-07,8328.561675,LONG,2018-06-08 02:45:00,8320.998717,7.562958000000435,False,False,False,-1.0,-1.0,-1.0,8313.726642,14.835033000001204,False,False,False,-1.0,-1.0,-1.0,8302.735420607143,25.826254392857663,False,False,False,-1.0,-1.0,-1.0,12.17553092857153,8325.071079,3.49059600000146,False,False,False,-1.0,-1.0,-1.0,8310.998717,17.562958000000435,False,False,False,-1.0,-1.0,-1.0
2018-06-10,8350.377899,SHORT,2018-06-11 03:30:00,8356.486442,6.108543000000282,False,False,False,-1.0,-1.0,-1.0,8359.395271,9.01737200000025,True,True,False,1.0,1.5,-1.0,8363.311803285715,12.933904285715471,True,False,False,1.0,-1.0,-1.0,4.550240857143113,8354.741144,4.363245000000461,False,False,False,-1.0,-1.0,-1.0,8366.486442,16.10854300000028,True,False,False,1.0,-1.0,-1.0
2018-06-12,8420.189816,LONG,2018-06-13 03:30:00,8415.826571,4.363245000000461,True,True,True,1.0,1.5,2.0,8413.499507,6.6903089999996155,True,True,True,1.0,1.5,2.0,8410.310182678571,9.879633321428628,True,True,True,1.0,1.5,2.0,3.677592214285661,8416.990103,3.1997129999999743,True,True,True,1.0,1.5,2.0,8405.826571,14.363245000000461,True,True,True,1.0,1.5,2.0
2018-06-13,8394.592113,LONG,2018-06-14 03:15:00,8389.356219,5.235894000001281,False,False,False,-1.0,-1.0,-1.0,8383.538559,11.053554000000076,True,True,True,1.0,1.5,2.0,8380.536230892856,14.055882107144498,True,True,True,1.0,1.5,2.0,5.879992071428985,8388.192687,6.3994259999999485,True,True,True,1.0,1.5,2.0,8379.356219,15.23589400000128,True,True,True,1.0,1.5,2.0
2018-06-24,8355.032027,LONG,2018-06-25 02:40:00,8350.668782,4.363244999998642,False,False,False,-1.0,-1.0,-1.0,8345.432888,9.599138999999923,False,False,False,-1.0,-1.0,-1.0,8338.669858892858,16.36216810714177,False,False,False,-1.0,-1.0,-1.0,7.9992820714288815,8351.541431,3.490595999999641,False,False,False,-1.0,-1.0,-1.0,8340.668782,14.363244999998642,False,False,False,-1.0,-1.0,-1.0
2018-06-25,8236.933534,SHORT,2018-06-26 02:35:00,8244.787375,7.853841000000102,True,True,True,1.0,1.5,2.0,8246.532673,9.599138999999923,True,True,True,1.0,1.5,2.0,8256.443472357143,19.509938357143255,True,False,False,1.0,-1.0,-1.0,7.770731571428639,8241.296779,4.363245000000461,True,True,True,1.0,1.5,2.0,8254.787375,17.853841000000102,True,False,False,1.0,-1.0,-1.0
2018-06-28,8256.713577,SHORT,2018-06-29 04:45:00,8261.949471,5.235893999999462,False,False,False,-1.0,-1.0,-1.0,8266.603599,9.89002199999959,True,True,True,1.0,1.5,2.0,8269.95914175,13.245564749999176,True,True,True,1.0,1.5,2.0,5.339780500000155,8261.367705,4.654128000000128,False,False,False,-1.0,-1.0,-1.0,8271.949471,15.235893999999462,True,True,True,1.0,1.5,2.0
2018-07-16,8501.055286,LONG,2018-07-17 02:45:00,8493.783211,7.272075000000768,True,True,True,1.0,1.5,2.0,8490.874381,10.180905000001076,True,True,True,1.0,1.5,2.0,8485.711207749999,15.344078250001985,True,False,False,1.0,-1.0,-1.0,5.381335500000205,8498.146456,2.9088300000003073,True,True,True,1.0,1.5,2.0,8483.783211,17.27207500000077,True,True,True,1.0,1.5,2.0
2018-07-17,8640.388237,LONG,2018-07-18 02:35:00,8637.77029,2.6179469999988214,False,False,False,-1.0,-1.0,-1.0,8631.95263,8.435606999999436,False,False,False,-1.0,-1.0,-1.0,8630.321608214286,10.066628785712965,False,False,False,-1.0,-1.0,-1.0,4.965787857142459,8636.606758,3.781478999999308,False,False,False,-1.0,-1.0,-1.0,8627.77029,12.617946999998821,False,False,False,-1.0,-1.0,-1.0
2018-07-30,8396.919177,SHORT,2018-07-31 02:35:00,8398.664475,1.7452979999998206,True,True,True,1.0,1.5,2.0,8405.645666,8.726489000000583,True,True,False,1.0,1.5,-1.0,8406.798809999998,9.879632999998648,True,True,False,1.0,1.5,-1.0,5.422889999999565,8399.828007,2.9088300000003073,True,True,True,1.0,1.5,2.0,8408.664475,11.74529799999982,True,False,False,1.0,-1.0,-1.0
2018-09-13,8831.871812,SHORT,2018-09-14 02:45:00,8841.146857,9.275045000000318,True,True,True,1.0,1.5,2.0,8842.596083,10.724271000000954,True,True,True,1.0,1.5,2.0,8849.935375964285,18.063563964286004,True,True,True,1.0,1.5,2.0,5.8590126428572535,8838.248406,6.376594000001205,False,False,False,-1.0,-1.0,-1.0,8851.146857,19.27504500000032,True,True,True,1.0,1.5,2.0
2018-09-17,8663.18193,SHORT,2018-09-18 06:15:00,8667.819453,4.637522999999419,True,False,False,1.0,-1.0,-1.0,8674.485891,11.303960999999617,False,False,False,-1.0,-1.0,-1.0,8677.322233714287,14.140303714286347,False,False,False,-1.0,-1.0,-1.0,6.3351871428573885,8668.688988,5.507057999999233,True,False,False,1.0,-1.0,-1.0,8677.819453,14.637522999999419,False,False,False,-1.0,-1.0,-1.0
2018-09-27,8874.47905,LONG,2018-09-28 02:40:00,8871.290754,3.188296000000264,False,False,False,-1.0,-1.0,-1.0,8860.276638,14.20241200000055,False,False,False,-1.0,-1.0,-1.0,8860.545780107142,13.933269892857425,False,False,False,-1.0,-1.0,-1.0,7.163315928571917,8867.232921,7.2461289999992005,False,False,False,-1.0,-1.0,-1.0,8861.290754,13.188296000000264,False,False,False,-1.0,-1.0,-1.0
2018-11-05,8044.362518,LONG,2018-11-06 03:15:00,8038.565615,5.796902999999475,True,False,False,1.0,-1.0,-1.0,8024.942892,19.41962599999988,False,False,False,-1.0,-1.0,-1.0,8026.112625071429,18.24989292857117,False,False,False,-1.0,-1.0,-1.0,8.30199328571429,8040.594531,3.7679870000001756,True,True,False,1.0,1.5,-1.0,8028.565615,15.796902999999475,False,False,False,-1.0,-1.0,-1.0
2018-11-12,7984.36457,SHORT,2018-11-13 02:45:00,7997.407602,13.043032000000494,True,True,True,1.0,1.5,2.0,8004.653731,20.289161000000604,True,True,False,1.0,1.5,-1.0,8016.754766142858,32.39019614285826,True,False,False,1.0,-1.0,-1.0,12.898109428571583,7991.900544,7.535974000000351,True,True,False,1.0,1.5,-1.0,8007.407602,23.043032000000494,True,False,False,1.0,-1.0,-1.0
2018-11-13,7917.990029,LONG,2018-11-14 04:15:00,7886.686752,31.30327699999998,False,False,False,-1.0,-1.0,-1.0,7857.122546,60.86748299999999,True,True,False,1.0,1.5,-1.0,7868.147013214285,49.84301578571467,True,True,True,1.0,1.5,2.0,12.359825857143148,7900.019629,17.970399999999245,False,False,False,-1.0,-1.0,-1.0,7876.686752,41.30327699999998,True,True,True,1.0,1.5,2.0
2018-11-18,7995.378686,SHORT,2018-11-19 04:00:00,8002.045125,6.666438999999627,False,False,False,-1.0,-1.0,-1.0,8039.724995,44.346308999999565,True,True,True,1.0,1.5,2.0,8020.181150999999,24.802464999998847,True,True,True,1.0,1.5,2.0,12.090683999999717,8010.450634,15.071947999999793,True,True,True,1.0,1.5,2.0,8012.045125,16.666438999999627,True,True,True,1.0,1.5,2.0
2018-11-25,7664.955206,SHORT,2018-11-26 08:35:00,7679.737309,14.782103000000461,False,False,False,-1.0,-1.0,-1.0,7705.823373,40.86816700000054,False,False,False,-1.0,-1.0,-1.0,7698.308102178571,33.35289617857143,False,False,False,-1.0,-1.0,-1.0,12.380528785714237,7676.259167,11.303961000000527,False,False,False,-1.0,-1.0,-1.0,7689.737309,24.78210300000046,False,False,False,-1.0,-1.0,-1.0
2018-12-23,7058.098507,SHORT,2018-12-24 02:35:00,7064.450392,6.351885000000038,True,True,True,1.0,1.5,2.0,7071.37972,13.281213000000207,True,True,True,1.0,1.5,2.0,7082.392403392857,24.293896392857278,True,True,True,1.0,1.5,2.0,11.961340928571449,7063.006781,4.908274000000347,True,True,True,1.0,1.5,2.0,7074.450392,16.35188500000004,True,True,True,1.0,1.5,2.0
2019-01-01,7201.593351,LONG,2019-01-02 08:30:00,7166.657987,34.935364000000845,True,True,True,1.0,1.5,2.0,7107.181251,94.41210000000046,True,True,True,1.0,1.5,2.0,7142.560009785714,59.03334121428634,True,True,True,1.0,1.5,2.0,16.06531814285719,7195.818911,5.774440000000141,False,False,False,-1.0,-1.0,-1.0,7156.657987,44.935364000000845,True,True,True,1.0,1.5,2.0
2019-01-01,7176.185813,LONG,2019-01-02 06:00:00,7154.531662,21.65415099999973,False,False,False,-1.0,-1.0,-1.0,7107.181251,69.00456200000008,True,True,True,1.0,1.5,2.0,7136.187502214287,39.99831078571333,True,True,True,1.0,1.5,2.0,12.229439857142681,7143.560225,32.62558799999988,True,True,True,1.0,1.5,2.0,7144.531662,31.65415099999973,False,False,False,-1.0,-1.0,-1.0
2019-01-09,7568.847761,LONG,2019-01-10 02:35:00,7561.052266,7.795495000000301,False,False,False,-1.0,-1.0,-1.0,7553.545494,15.302267000000029,True,True,False,1.0,1.5,-1.0,7543.543337392857,25.30442360714278,True,False,False,1.0,-1.0,-1.0,11.672619071428601,7565.960541,2.8872199999996155,False,False,False,-1.0,-1.0,-1.0,7551.052266,17.7954950000003,True,True,False,1.0,1.5,-1.0
2019-01-27,7801.846431,LONG,2019-01-28 03:45:00,7795.783269,6.063162000000375,False,False,False,-1.0,-1.0,-1.0,7787.699052,14.147379,False,False,False,-1.0,-1.0,-1.0,7787.523757499999,14.322673500000747,False,False,False,-1.0,-1.0,-1.0,5.5063409999999875,7794.917103,6.929328000000169,False,False,False,-1.0,-1.0,-1.0,7785.783269,16.063162000000375,False,False,False,-1.0,-1.0,-1.0
2019-02-18,8163.326401,LONG,2019-02-19 02:35:00,8161.882791,1.4436100000002625,False,False,False,-1.0,-1.0,-1.0,8158.418126,4.908275000000685,False,False,False,-1.0,-1.0,-1.0,8154.520379357143,8.806021642857559,True,False,False,1.0,-1.0,-1.0,4.908274428571531,8162.748957,0.5774440000004688,False,False,False,-1.0,-1.0,-1.0,8151.882791,11.443610000000263,False,False,False,-1.0,-1.0,-1.0
2019-03-03,8305.088913,LONG,2019-03-04 02:40:00,8303.067858,2.021054999999251,True,True,True,1.0,1.5,2.0,8299.02575,6.0631629999988945,True,True,False,1.0,1.5,-1.0,8296.076659821429,9.012253178570973,True,False,False,1.0,-1.0,-1.0,4.660798785714178,8303.35658,1.732332999999926,True,True,True,1.0,1.5,2.0,8293.067858,12.02105499999925,False,False,False,-1.0,-1.0,-1.0
2019-03-10,8124.91473,SHORT,2019-03-11 03:30:00,8130.953848,6.039117999999689,True,False,False,1.0,-1.0,-1.0,8138.430852,13.516121999999996,False,False,False,-1.0,-1.0,-1.0,8139.581159714286,14.666429714285186,False,False,False,-1.0,-1.0,-1.0,5.751541142856955,8128.940809,4.026078999999299,False,False,False,-1.0,-1.0,-1.0,8140.953848,16.03911799999969,False,False,False,-1.0,-1.0,-1.0
2019-04-09,8745.506029,SHORT,2019-04-10 03:00:00,8748.956954,3.450924999999188,True,True,False,1.0,1.5,-1.0,8750.682417,5.176387999999861,True,False,False,1.0,-1.0,-1.0,8753.147362892856,7.641333892855982,False,False,False,-1.0,-1.0,-1.0,2.793605928571586,8748.3818,2.8757709999990766,True,True,True,1.0,1.5,2.0,8758.956954,13.450924999999188,False,False,False,-1.0,-1.0,-1.0
2019-04-10,8790.655628,LONG,2019-04-11 04:45:00,8788.355012,2.3006160000004456,False,False,False,-1.0,-1.0,-1.0,8777.71466,12.940968000000794,True,False,False,1.0,-1.0,-1.0,8782.808882857144,7.846745142856889,True,True,False,1.0,1.5,-1.0,3.6974194285713957,8789.792897,0.8627310000010766,False,False,False,-1.0,-1.0,-1.0,8778.355012,12.300616000000446,True,False,False,1.0,-1.0,-1.0
2019-04-21,8849.033772,LONG,2019-04-22 05:15:00,8847.595886,1.4378860000015266,False,False,False,-1.0,-1.0,-1.0,8840.981614,8.052158000000418,False,False,False,-1.0,-1.0,-1.0,8843.282229607143,5.751542392858028,False,False,False,-1.0,-1.0,-1.0,2.8757709285715203,8847.020732,2.013039999999819,False,False,False,-1.0,-1.0,-1.0,8837.595886,11.437886000001527,False,False,False,-1.0,-1.0,-1.0
2019-05-13,8467.994165,SHORT,2019-05-14 03:00:00,8478.059362,10.065196999999898,True,False,False,1.0,-1.0,-1.0,8487.261828,19.26766300000054,False,False,False,-1.0,-1.0,-1.0,8491.185200607142,23.191035607142112,False,False,False,-1.0,-1.0,-1.0,8.750559071428532,8472.882975,4.888810000000376,True,True,True,1.0,1.5,2.0,8488.059362,20.0651969999999,False,False,False,-1.0,-1.0,-1.0
2019-05-26,8421.406681,SHORT,2019-05-27 03:45:00,8424.857605,3.4509239999988495,True,True,True,1.0,1.5,2.0,8441.537075,20.130393999999797,False,False,False,-1.0,-1.0,-1.0,8434.4400835,13.033402499999283,True,False,False,1.0,-1.0,-1.0,6.388318999999813,8423.707297,2.3006160000004456,False,False,False,-1.0,-1.0,-1.0,8434.857605,13.45092399999885,True,False,False,1.0,-1.0,-1.0
2019-06-06,8383.734086,SHORT,2019-06-07 07:35:00,8394.374437,10.64035100000001,False,False,False,-1.0,-1.0,-1.0,8396.099899,12.365813000000344,False,False,False,-1.0,-1.0,-1.0,8406.329426285716,22.595340285715793,False,False,False,-1.0,-1.0,-1.0,7.969992857143292,8388.335319,4.601232999999411,False,False,False,-1.0,-1.0,-1.0,8404.374437,20.64035100000001,False,False,False,-1.0,-1.0,-1.0
2019-06-06,8383.734086,SHORT,2019-06-07 07:35:00,8394.374437,10.64035100000001,False,False,False,-1.0,-1.0,-1.0,8396.099899,12.365813000000344,False,False,False,-1.0,-1.0,-1.0,8406.329426285716,22.595340285715793,False,False,False,-1.0,-1.0,-1.0,7.969992857143292,8391.211089,7.477002999999968,False,False,False,-1.0,-1.0,-1.0,8404.374437,20.64035100000001,False,False,False,-1.0,-1.0,-1.0
2019-06-10,8673.611764,SHORT,2019-06-11 02:40:00,8676.775112,3.163348000000042,False,False,False,-1.0,-1.0,-1.0,8681.088768,7.477004000000306,False,False,False,-1.0,-1.0,-1.0,8684.508880785714,10.897116785714388,False,False,False,-1.0,-1.0,-1.0,5.155845857142855,8676.487535,2.8757710000008956,False,False,False,-1.0,-1.0,-1.0,8686.775112,13.163348000000042,False,False,False,-1.0,-1.0,-1.0
2019-06-13,8618.109391,LONG,2019-06-14 09:50:00,8611.207542,6.9018489999998565,False,False,False,-1.0,-1.0,-1.0,8599.416882,18.692509000000427,False,False,False,-1.0,-1.0,-1.0,8589.577638642857,28.531752357142977,False,False,False,-1.0,-1.0,-1.0,14.419935571428791,8610.34481,7.764580999999453,False,False,False,-1.0,-1.0,-1.0,8601.207542,16.901848999999856,False,False,False,-1.0,-1.0,-1.0
2019-06-19,8915.9292,SHORT,2019-06-20 02:45:00,8927.39221,11.463009999999485,False,False,False,-1.0,-1.0,-1.0,8926.819059,10.889858999998978,False,False,False,-1.0,-1.0,-1.0,8939.428370285714,23.499170285713262,False,False,False,-1.0,-1.0,-1.0,8.024106857142604,8918.508377,2.5791769999996177,False,False,False,-1.0,-1.0,-1.0,8937.39221,21.463009999999485,False,False,False,-1.0,-1.0,-1.0
2019-07-02,8989.865614,SHORT,2019-07-03 08:15:00,8999.895748,10.030134000000544,False,False,False,-1.0,-1.0,-1.0,9008.779581,18.91396700000041,False,False,False,-1.0,-1.0,-1.0,9008.308778392859,18.443164392858307,False,False,False,-1.0,-1.0,-1.0,5.608686928571582,8997.603146,7.737531999999192,False,False,False,-1.0,-1.0,-1.0,9009.895748,20.030134000000544,False,False,False,-1.0,-1.0,-1.0
2019-07-14,9138.025019,SHORT,2019-07-15 03:00:00,9146.622276,8.597256999999445,True,True,False,1.0,1.5,-1.0,9150.061179,12.036159999999654,True,False,False,1.0,-1.0,-1.0,9153.622899964286,15.59788096428565,True,False,False,1.0,-1.0,-1.0,4.667082642857297,9143.183373,5.158353999999235,False,False,False,-1.0,-1.0,-1.0,9156.622276,18.597256999999445,False,False,False,-1.0,-1.0,-1.0
2019-07-23,9113.379547,LONG,2019-07-24 05:45:00,9105.068865,8.31068200000118,False,False,False,-1.0,-1.0,-1.0,9095.038731,18.340815999999904,True,True,True,1.0,1.5,2.0,9097.239219642855,16.140327357144997,True,True,True,1.0,1.5,2.0,5.219763571428822,9110.513795,2.865751999999702,False,False,False,-1.0,-1.0,-1.0,9095.068865,18.31068200000118,True,True,True,1.0,1.5,2.0
2019-07-28,9184.45021,SHORT,2019-07-29 05:50:00,9185.883086,1.4328759999989416,False,False,False,-1.0,-1.0,-1.0,9192.474317,8.024106999999276,False,False,False,-1.0,-1.0,-1.0,9191.839757107144,7.389547107142789,False,False,False,-1.0,-1.0,-1.0,3.971114071428669,9185.309935,0.8597249999984342,False,False,False,-1.0,-1.0,-1.0,9195.883086,11.432875999998942,False,False,False,-1.0,-1.0,-1.0
2019-08-13,8860.047026,LONG,2019-08-14 02:45:00,8845.431688,14.61533799999961,False,False,False,-1.0,-1.0,-1.0,8844.571962,15.475064000000202,False,False,False,-1.0,-1.0,-1.0,8828.482808821429,31.564217178571198,False,False,False,-1.0,-1.0,-1.0,11.299252785714348,8855.461822,4.585204000000886,False,False,False,-1.0,-1.0,-1.0,8835.431688,24.61533799999961,False,False,False,-1.0,-1.0,-1.0
2019-08-22,8888.1314,SHORT,2019-08-23 03:15:00,8889.277701,1.1463010000006761,True,True,True,1.0,1.5,2.0,8897.015233,8.883832999999868,True,True,True,1.0,1.5,2.0,8903.094722142858,14.963322142857578,True,True,True,1.0,1.5,2.0,9.211347428571182,8890.137427,2.006026999999449,True,True,True,1.0,1.5,2.0,8899.277701,11.146301000000676,True,True,True,1.0,1.5,2.0
2019-08-25,8640.243808,SHORT,2019-08-26 08:30:00,8672.053661,31.809853000000658,False,False,False,-1.0,-1.0,-1.0,8706.156116,65.91230800000085,False,False,False,-1.0,-1.0,-1.0,8701.2843365,61.04052850000153,False,False,False,-1.0,-1.0,-1.0,19.48711700000006,8652.566544,12.322736000000077,False,False,False,-1.0,-1.0,-1.0,8682.053661,41.80985300000066,False,False,False,-1.0,-1.0,-1.0
2019-08-27,8682.37037,LONG,2019-08-28 02:45:00,8672.053661,10.316709000000628,True,True,True,1.0,1.5,2.0,8665.175855,17.194515000001047,True,False,False,1.0,-1.0,-1.0,8652.709831357142,29.660538642858228,False,False,False,-1.0,-1.0,-1.0,12.89588642857156,8677.212016,5.158354000001054,False,False,False,-1.0,-1.0,-1.0,8662.053661,20.31670900000063,True,False,False,1.0,-1.0,-1.0
2019-09-03,8830.81635,SHORT,2019-09-04 04:45:00,8837.980731,7.164381000000503,True,True,True,1.0,1.5,2.0,8860.906751,30.090401000001293,True,False,False,1.0,-1.0,-1.0,8850.63098142857,19.814631428571374,True,True,True,1.0,1.5,2.0,8.433500285714217,8833.968678,3.152328000000125,False,False,False,-1.0,-1.0,-1.0,8847.980731,17.164381000000503,True,True,True,1.0,1.5,2.0
2019-09-12,9104.78229,SHORT,2019-09-13 02:45:00,9110.22722,5.444930000001477,True,False,False,1.0,-1.0,-1.0,9113.952698,9.170407999999952,True,False,False,1.0,-1.0,-1.0,9121.372950500001,16.59066050000183,False,False,False,-1.0,-1.0,-1.0,7.43048700000002,9107.934618,3.152328000000125,False,False,False,-1.0,-1.0,-1.0,9120.22722,15.444930000001477,False,False,False,-1.0,-1.0,-1.0
2019-09-22,8989.492694,LONG,2019-09-23 14:05:00,8981.489076,8.003618000000642,False,False,False,-1.0,-1.0,-1.0,8966.625213,22.867481000001135,False,False,False,-1.0,-1.0,-1.0,8971.014952928572,18.47774107142868,False,False,False,-1.0,-1.0,-1.0,6.982748714285792,8986.634259,2.8584350000000995,False,False,False,-1.0,-1.0,-1.0,8971.489076,18.003618000000642,False,False,False,-1.0,-1.0,-1.0
2019-10-13,8989.206851,LONG,2019-10-14 09:00:00,8980.631545,8.575306000000637,True,True,False,1.0,1.5,-1.0,8967.482744,21.724107000000004,True,True,True,1.0,1.5,2.0,8953.5887065,35.6181445000002,True,True,False,1.0,1.5,-1.0,18.028558999999923,8987.205946,2.0009050000007846,False,False,False,-1.0,-1.0,-1.0,8970.631545,18.575306000000637,True,True,True,1.0,1.5,2.0
