date,tokyo_start,tokyo_end,tokyo_high,tokyo_low,tokyo_eq,tokyo_range,breakout_type,breakout_time,breakout_price,manipulation_amplitude,returned_to_eq,return_time,time_to_return_hours,year
2019-11-25,2019-11-25 19:00:00,2019-11-26,9629.496324,9576.32943,9602.912876999999,53.16689399999996,LOW,2019-11-26 02:00:00,9572.613464,3.715965999999753,False,,,2019
2019-11-26,2019-11-26 19:00:00,2019-11-27,9621.206862,9601.197816,9611.202339,20.009045999999216,HIGH,2019-11-27 02:00:00,9626.352045,5.145183000000543,True,2019-11-27 08:00:00,6.0,2019
2019-11-27,2019-11-27 19:00:00,2019-11-28,9642.073438,9620.063488,9631.068463,22.009949999999662,HIGH,2019-11-28 02:00:00,9642.359282,0.2858439999999973,False,,,2019
2019-12-01,2019-12-01 19:00:00,2019-12-02,9664.655076,9652.363805,9658.5094405,12.291270999998233,LOW,2019-12-02 02:00:00,9645.217717,7.146088000001328,True,2019-12-02 02:15:00,0.25,2019
2019-12-03,2019-12-03 19:00:00,2019-12-04,9451.415814,9423.117306,9437.26656,28.298507999999856,LOW,2019-12-04 02:00:00,9399.106451,24.010855000000447,True,2019-12-04 03:00:00,1.0,2019
2019-12-04,2019-12-04 19:00:00,2019-12-05,9501.152586,9473.139921,9487.1462535,28.012665000000197,HIGH,2019-12-05 02:00:00,9513.158013,12.005427000000054,False,,,2019
2019-12-08,2019-12-08 19:00:00,2019-12-09,9598.053537,9582.0463,9590.0499185,16.007236999999805,HIGH,2019-12-09 02:00:00,9601.769503,3.715965999999753,True,2019-12-09 03:00:00,1.0,2019
2019-12-09,2019-12-09 19:00:00,2019-12-10,9574.900212,9547.459235,9561.179723500001,27.440977000000203,LOW,2019-12-10 02:00:00,9510.585422,36.873813000000155,True,2019-12-10 02:10:00,0.16666666666666666,2019
2019-12-10,2019-12-10 19:00:00,2019-12-11,9569.469186,9541.456521,9555.462853500001,28.012665000000197,HIGH,2019-12-11 02:00:00,9582.332144,28.01266399999986,True,2019-12-11 02:45:00,0.75,2019
2019-12-11,2019-12-11 19:00:00,2019-12-12,9625.780358,9611.202339,9618.4913485,14.578019000000495,HIGH,2019-12-12 02:00:00,9632.028654,8.813492999999653,True,2019-12-12 04:00:00,2.0,2019
2019-12-12,2019-12-12 19:00:00,2019-12-13,9741.192026,9722.950627,9732.071326500001,18.241399000000456,LOW,2019-12-13 02:00:00,9722.380583,2.8502189999999246,True,2019-12-13 02:05:00,0.08333333333333333,2019
2019-12-15,2019-12-15 19:00:00,2019-12-16,9751.737834,9734.636523,9743.1871785,17.10131100000035,HIGH,2019-12-16 02:00:00,9755.158097,5.985458999999537,False,,,2019
2019-12-16,2019-12-16 19:00:00,2019-12-17,9830.118845,9797.911375,9814.01511,32.207470000001194,HIGH,2019-12-17 02:00:00,9831.543954,1.425108999999793,True,2019-12-17 02:15:00,0.25,2019
2019-12-17,2019-12-17 19:00:00,2019-12-18,9815.58273,9800.476572,9808.029651,15.106158000000505,HIGH,2019-12-18 02:00:00,9816.152774,0.5700440000000526,True,2019-12-18 02:05:00,0.08333333333333333,2019
2019-12-18,2019-12-18 19:00:00,2019-12-19,9837.529413,9818.432949,9827.981181,19.096464000000196,LOW,2019-12-19 02:00:00,9814.727665,3.705283999999665,True,2019-12-19 02:10:00,0.16666666666666666,2019
2019-12-19,2019-12-19 19:00:00,2019-12-20,9893.678719,9881.137758,9887.4082385,12.540960999998788,LOW,2019-12-20 02:00:00,9879.142605,1.9951530000016646,True,2019-12-20 02:30:00,0.5,2019
2019-12-23,2019-12-23 19:00:00,2019-12-24,9949.828025,9939.282217,9944.555121000001,10.545808000000761,HIGH,2019-12-24 02:00:00,9950.968113,1.1400880000001052,True,2019-12-24 08:00:00,6.0,2019
2019-12-25,2019-12-25 19:00:00,2019-12-26,9963.509074,9956.953572,9960.231323,6.555501999999251,HIGH,2019-12-26 02:00:00,9964.934184,1.4251100000001315,True,2019-12-26 02:15:00,0.25,2019
2019-12-29,2019-12-29 19:00:00,2019-12-30,10043.885238,10028.494058,10036.189648,15.391180000000531,LOW,2019-12-30 02:00:00,10026.498905,1.9951529999998456,True,2019-12-30 02:15:00,0.25,2019
2019-12-30,2019-12-30 19:00:00,2019-12-31,9976.050036,9961.2289,9968.639468000001,14.821136000000479,LOW,2019-12-31 02:00:00,9958.093659,6.5555029999995895,True,2019-12-31 04:00:00,2.0,2019
2020-01-01,2020-01-01 19:00:00,2020-01-02,10023.648686,10001.416981,10012.532833500001,22.231705000000147,HIGH,2020-01-02 02:00:00,10035.904626,19.096464999998716,False,,,2020
2020-01-02,2020-01-02 19:00:00,2020-01-03,10154.188697,10035.904626,10095.0466615,118.28407100000004,LOW,2020-01-03 02:00:00,10009.682615,26.22201099999984,False,,,2020
2020-01-05,2020-01-05 19:00:00,2020-01-06,10027.068949,9987.165889,10007.117419,39.90306000000055,LOW,2020-01-06 02:00:00,9948.687938,38.47795100000076,True,2020-01-06 08:00:00,6.0,2020
2020-01-06,2020-01-06 19:00:00,2020-01-07,10135.092233,10102.599741,10118.845987,32.4924919999994,LOW,2020-01-07 02:00:00,10097.754369,4.84537199999977,True,2020-01-07 02:10:00,0.16666666666666666,2020
2020-01-07,2020-01-07 19:00:00,2020-01-08,10068.112096,9918.760643,9993.4363695,149.35145300000113,HIGH,2020-01-08 02:00:00,10081.793145,13.681048999998893,False,,,2020
2020-01-08,2020-01-08 19:00:00,2020-01-09,10222.593943,10183.83097,10203.212456500001,38.762972999998965,HIGH,2020-01-09 02:00:00,10253.661325,31.06738199999927,False,,,2020
2020-01-12,2020-01-12 19:00:00,2020-01-13,10280.45338,10255.371457,10267.9124185,25.081923000001552,HIGH,2020-01-13 02:00:00,10286.438839,5.985458999999537,True,2020-01-13 06:00:00,4.0,2020
2020-01-13,2020-01-13 19:00:00,2020-01-14,10385.911467,10351.138801,10368.525134,34.772666000000754,LOW,2020-01-14 02:00:00,10336.032642,43.89336599999842,True,2020-01-14 03:00:00,1.0,2020
2020-01-14,2020-01-14 19:00:00,2020-01-15,10325.771855,10292.994342,10309.3830985,32.77751300000091,HIGH,2020-01-15 02:00:00,10328.622074,2.8502189999999246,True,2020-01-15 02:15:00,0.25,2020
2020-01-15,2020-01-15 19:00:00,2020-01-16,10355.984172,10333.467446,10344.725809,22.516725999999835,HIGH,2020-01-16 02:00:00,10385.911467,29.927294999999503,False,,,2020
2020-01-16,2020-01-16 19:00:00,2020-01-17,10430.374877,10413.843609,10422.109242999999,16.531268000000637,HIGH,2020-01-17 02:00:00,10432.085008,16.24624600000061,True,2020-01-17 08:00:00,6.0,2020
2020-01-19,2020-01-19 19:00:00,2020-01-20,10470.847981,10461.44226,10466.145120500001,9.405721000000995,LOW,2020-01-20 02:00:00,10448.616276,17.10131200000069,False,,,2020
2020-01-20,2020-01-20 19:00:00,2020-01-21,10454.601735,10394.747145,10424.674439999999,59.854590000000826,LOW,2020-01-21 02:00:00,10391.611904,3.135240999999951,True,2020-01-21 07:00:00,5.0,2020
2020-01-23,2020-01-23 19:00:00,2020-01-24,10568.8955,10549.799035,10559.347267500001,19.096465000000535,HIGH,2020-01-24 02:00:00,10588.276986,19.381486000000223,True,2020-01-24 08:00:00,6.0,2020
2020-01-26,2020-01-26 19:00:00,2020-01-27,10313.230894,10266.202287,10289.7165905,47.02860700000019,HIGH,2020-01-27 02:00:00,10322.351593,9.12069899999915,True,2020-01-27 02:10:00,0.16666666666666666,2020
2020-01-29,2020-01-29 19:00:00,2020-01-30,10389.33173,10309.810631,10349.5711805,79.5210989999996,LOW,2020-01-30 02:00:00,10268.482462,41.328169000000344,True,2020-01-30 08:00:00,6.0,2020
2020-01-30,2020-01-30 19:00:00,2020-01-31,10544.38362,10501.34532,10522.86447,43.03830000000016,LOW,2020-01-31 02:00:00,10472.843134,38.19292900000073,False,,,2020
2020-02-03,2020-02-03 19:00:00,2020-02-04,10473.413178,10381.066096,10427.239637,92.34708200000023,HIGH,2020-02-04 02:00:00,10503.055451,47.31362799999988,False,,,2020
2020-02-04,2020-02-04 19:00:00,2020-02-05,10662.097647,10623.904718,10643.0011825,38.19292900000073,HIGH,2020-02-05 02:15:00,10675.778696,72.965596,False,,,2020
2020-02-11,2020-02-11 19:00:00,2020-02-12,10910.066663,10863.893122,10886.9798925,46.173541000000114,HIGH,2020-02-12 02:15:00,10915.197057,17.10131200000069,False,,,2020
2020-02-12,2020-02-12 19:00:00,2020-02-13,10943.699243,10916.052122,10929.875682499998,27.64712099999997,LOW,2020-02-13 02:00:00,10901.801029,14.251092999998946,False,,,2020
2020-02-16,2020-02-16 19:00:00,2020-02-17,11035.761303,11005.263964,11020.512633499999,30.497338999999556,HIGH,2020-02-17 02:15:00,11037.471434,1.7101309999998193,True,2020-02-17 06:30:00,4.25,2020
2020-02-17,2020-02-17 19:00:00,2020-02-18,10940.27898,10904.651248,10922.465113999999,35.627731999999014,LOW,2020-02-18 02:00:00,10873.868887,30.782360999999582,True,2020-02-18 07:15:00,5.25,2020
2020-02-20,2020-02-20 19:00:00,2020-02-21,10956.240204,10894.675483,10925.4578435,61.564720999998826,LOW,2020-02-21 02:00:00,10874.438931,20.2365520000003,True,2020-02-21 02:30:00,0.5,2020
2020-02-23,2020-02-23 19:00:00,2020-02-24,10617.919259,10549.228992,10583.5741255,68.69026699999995,LOW,2020-02-24 02:00:00,10511.891128,88.35677600000054,False,,,2020
2020-02-24,2020-02-24 19:00:00,2020-02-25,10508.470866,10443.485883,10475.978374499999,64.98498300000028,HIGH,2020-02-25 02:00:00,10509.04091,0.5700440000000526,True,2020-02-25 02:15:00,0.25,2020
2020-02-25,2020-02-25 19:00:00,2020-02-26,10201.787347,10078.657905,10140.222625999999,123.12944199999947,LOW,2020-02-26 02:30:00,10064.976856,13.681049000000712,True,2020-02-26 05:30:00,3.0,2020
2020-03-01,2020-03-01 19:00:00,2020-03-02,9761.998621,9517.449867,9639.724244,244.54875400000128,HIGH,2020-03-02 02:00:00,9827.553648,130.82503299999917,True,2020-03-02 05:15:00,3.25,2020
2020-03-02,2020-03-02 19:00:00,2020-03-03,10133.667123,9962.654009,10048.160565999999,171.0131139999994,HIGH,2020-03-03 02:30:00,10152.478566,18.81144300000051,True,2020-03-03 06:30:00,4.0,2020
2020-03-03,2020-03-03 19:00:00,2020-03-04,9938.997195,9831.828976,9885.4130855,107.16821899999923,HIGH,2020-03-04 02:00:00,9942.132435,21.94668300000012,False,,,2020
2020-03-04,2020-03-04 19:00:00,2020-03-05,10120.271096,10051.295807,10085.7834515,68.97528899999998,LOW,2020-03-05 02:00:00,10045.025326,36.197776000000886,False,,,2020
2020-03-09,2020-03-09 19:00:00,2020-03-10,9397.455665,9159.747436,9278.6015505,237.70822899999985,HIGH,2020-03-10 02:00:00,9419.117326,21.661661000000095,False,,,2020
2020-03-12,2020-03-12 19:00:00,2020-03-13,8430.946546,7915.056984,8173.001764999999,515.8895619999994,HIGH,2020-03-13 02:15:00,8515.598038,239.418361,False,,,2020
2020-03-17,2020-03-17 19:00:00,2020-03-18,8293.18133,8090.929487,8192.0554085,202.2518429999991,LOW,2020-03-18 02:00:00,8060.691553,30.237934000000678,False,,,2020
2020-03-19,2020-03-19 19:00:00,2020-03-20,8409.56885,8171.94433,8290.75659,237.6245199999994,HIGH,2020-03-20 02:00:00,8545.35429,221.07923500000106,False,,,2020
2020-03-22,2020-03-22 19:00:00,2020-03-23,7768.296435,7563.762485,7666.02946,204.53395,HIGH,2020-03-23 02:00:00,7800.245951,37.36952299999939,False,,,2020
2020-03-23,2020-03-23 19:00:00,2020-03-24,8286.049741,8027.31572,8156.682730500001,258.7340210000011,HIGH,2020-03-24 02:00:00,8323.989791,47.63900999999896,False,,,2020
2020-03-24,2020-03-24 19:00:00,2020-03-25,8590.425927,8417.556229,8503.991078,172.86969800000043,HIGH,2020-03-25 02:00:00,8645.196525,103.55066199999965,True,2020-03-25 05:45:00,3.75,2020
2020-03-25,2020-03-25 19:00:00,2020-03-26,8614.388064,8393.594092,8503.991078,220.7939720000013,LOW,2020-03-26 02:00:00,8377.334071,25.958980999999767,True,2020-03-26 07:45:00,5.75,2020
2020-03-29,2020-03-29 19:00:00,2020-03-30,8700.252386,8507.41424,8603.833313,192.83814600000005,HIGH,2020-03-30 02:00:00,8721.361887,21.109500999999,True,2020-03-30 02:15:00,0.25,2020
2020-03-31,2020-03-31 19:00:00,2020-04-01,8837.17888,8744.468233,8790.8235565,92.71064699999988,LOW,2020-04-01 02:00:00,8652.328113,104.69171499999902,False,,,2020
2020-04-01,2020-04-01 19:00:00,2020-04-02,8613.24701,8511.978457,8562.612733499998,101.26855299999988,HIGH,2020-04-02 02:00:00,8631.789139,40.22215700000015,True,2020-04-02 07:30:00,5.5,2020
2020-04-05,2020-04-05 19:00:00,2020-04-06,8919.049513,8730.205057,8824.627284999999,188.84445600000072,HIGH,2020-04-06 02:00:00,8942.441123,41.6484760000003,False,,,2020
2020-04-06,2020-04-06 19:00:00,2020-04-07,9238.82993,9069.09813,9153.96403,169.73179999999957,HIGH,2020-04-07 02:00:00,9330.399523,122.6633180000008,False,,,2020
2020-04-08,2020-04-08 19:00:00,2020-04-09,9391.160655,9282.760514,9336.9605845,108.40014100000008,HIGH,2020-04-09 02:00:00,9423.395434,40.22215700000015,True,2020-04-09 03:45:00,1.75,2020
2020-04-14,2020-04-14 19:00:00,2020-04-15,9906.346589,9851.861255,9879.103922,54.485334000000876,LOW,2020-04-15 02:15:00,9838.453869,33.0905700000003,False,,,2020
2020-04-15,2020-04-15 19:00:00,2020-04-16,9777.692737,9699.53053,9738.6116335,78.1622069999994,HIGH,2020-04-16 02:00:00,9914.904495,137.21175800000128,False,,,2020
2020-04-16,2020-04-16 19:00:00,2020-04-17,10210.722775,10133.986886,10172.3548305,76.73588899999959,LOW,2020-04-17 02:30:00,10128.852142,5.134744000000865,True,2020-04-17 02:35:00,0.08333333333333333,2020
2020-04-19,2020-04-19 19:00:00,2020-04-20,10083.780504,9981.370897,10032.575700500001,102.4096069999996,LOW,2020-04-20 02:15:00,9977.662471,10.26948700000139,False,,,2020
2020-04-21,2020-04-21 19:00:00,2020-04-22,9688.119989,9584.854591,9636.487290000001,103.26539800000137,HIGH,2020-04-22 02:00:00,9718.643187,40.22215799999867,False,,,2020
2020-04-22,2020-04-22 19:00:00,2020-04-23,9872.685493,9790.81486,9831.750176500002,81.87063300000045,HIGH,2020-04-23 02:00:00,9890.942358,18.25686499999938,True,2020-04-23 02:30:00,0.5,2020
2020-04-23,2020-04-23 19:00:00,2020-04-24,9773.699048,9696.963158,9735.331103,76.73588999999993,HIGH,2020-04-24 02:00:00,9774.840102,20.824236999998902,False,,,2020
2020-04-27,2020-04-27 19:00:00,2020-04-28,10095.476309,10015.031994,10055.254151500001,80.44431499999882,HIGH,2020-04-28 02:15:00,10096.617363,10.269486999999572,False,,,2020
2020-04-30,2020-04-30 19:00:00,2020-05-01,10111.451067,10026.442535,10068.946801,85.00853199999983,LOW,2020-05-01 02:00:00,9993.637229,70.46009199999935,False,,,2020
2020-05-03,2020-05-03 19:00:00,2020-05-04,9892.939203,9763.144297,9828.04175,129.79490599999917,HIGH,2020-05-04 02:00:00,9923.177137,30.237934000000678,False,,,2020
2020-05-04,2020-05-04 19:00:00,2020-05-05,10129.137406,10062.100476,10095.618941,67.03693000000021,HIGH,2020-05-05 02:15:00,10137.980575,39.93689400000039,True,2020-05-05 03:45:00,1.5,2020
2020-05-05,2020-05-05 19:00:00,2020-05-06,10223.844897,10129.993196,10176.9190465,93.85170100000141,HIGH,2020-05-06 02:00:00,10266.91969,45.642164999999295,False,,,2020
2020-05-06,2020-05-06 19:00:00,2020-05-07,10304.574476,10229.550168,10267.062322,75.02430800000002,HIGH,2020-05-07 02:00:00,10312.561855,61.04639599999973,False,,,2020
2020-05-10,2020-05-10 19:00:00,2020-05-11,10594.687486,10550.756902,10572.722194,43.930584000001545,LOW,2020-05-11 02:00:00,10548.18953,8.272641999999905,True,2020-05-11 02:15:00,0.25,2020
2020-05-11,2020-05-11 19:00:00,2020-05-12,10594.402222,10525.083185,10559.7427035,69.31903700000112,HIGH,2020-05-12 02:15:00,10603.815919,9.984223999999813,True,2020-05-12 04:00:00,1.75,2020
2020-05-12,2020-05-12 19:00:00,2020-05-13,10394.432488,10266.634427,10330.533457500002,127.7980609999995,HIGH,2020-05-13 02:00:00,10412.40409,17.97160199999962,False,,,2020
2020-05-13,2020-05-13 19:00:00,2020-05-14,10291.16709,10204.732241,10247.9496655,86.43484900000112,HIGH,2020-05-14 02:15:00,10297.157624,15.974757999998474,True,2020-05-14 06:00:00,3.75,2020
2020-05-14,2020-05-14 19:00:00,2020-05-15,10410.692509,10329.10714,10369.8998245,81.58536900000036,HIGH,2020-05-15 02:00:00,10417.538834,10.55475099999967,True,2020-05-15 05:30:00,3.5,2020
2020-05-17,2020-05-17 19:00:00,2020-05-18,10513.672643,10446.920977,10480.29681,66.75166600000011,HIGH,2020-05-18 02:00:00,10519.377914,7.131589000000531,False,,,2020
2020-05-18,2020-05-18 19:00:00,2020-05-19,10673.990747,10607.239081,10640.614914,66.75166600000011,HIGH,2020-05-19 02:00:00,10733.896088,59.90534099999968,True,2020-05-19 03:00:00,1.0,2020
2020-05-20,2020-05-20 19:00:00,2020-05-21,10823.7541,10755.576116,10789.665108000001,68.17798399999992,LOW,2020-05-21 02:00:00,10741.598203,13.977913000000626,True,2020-05-21 06:15:00,4.25,2020
2020-05-21,2020-05-21 19:00:00,2020-05-22,10735.037142,10580.709573,10657.8733575,154.32756899999913,LOW,2020-05-22 02:00:00,10577.856937,35.65794099999948,True,2020-05-22 06:45:00,4.75,2020
2020-05-24,2020-05-24 19:00:00,2020-05-25,10797.224592,10744.736102,10770.980347,52.48848999999973,HIGH,2020-05-25 02:00:00,10804.35618,7.1315880000001926,False,,,2020
2020-05-25,2020-05-25 19:00:00,2020-05-26,10948.414262,10845.719392,10897.066827,102.69486999999936,HIGH,2020-05-26 02:00:00,10948.984789,1.4263179999998101,True,2020-05-26 07:00:00,5.0,2020
2020-05-31,2020-05-31 19:00:00,2020-06-01,10930.727923,10847.430973,10889.079448,83.29694999999992,HIGH,2020-06-01 02:00:00,10939.285829,8.557906000000003,True,2020-06-01 03:00:00,1.0,2020
2020-06-01,2020-06-01 19:00:00,2020-06-02,10946.702681,10907.051051,10926.876866,39.651630000000296,HIGH,2020-06-02 02:00:00,10963.247966,35.37267799999972,False,,,2020
2020-06-04,2020-06-04 19:00:00,2020-06-05,11029.999632,10966.671128,10998.33538,63.32850399999916,HIGH,2020-06-05 02:00:00,11046.544916,43.07479300000159,True,2020-06-05 07:00:00,5.0,2020
2020-06-07,2020-06-07 19:00:00,2020-06-08,11264.486253,11212.283027,11238.38464,52.20322599999963,LOW,2020-06-08 02:00:00,11185.468255,28.81161599999905,False,,,2020
2020-06-08,2020-06-08 19:00:00,2020-06-09,11292.727342,11249.652549,11271.1899455,43.07479299999977,LOW,2020-06-09 02:30:00,11246.514651,3.1378980000008596,True,2020-06-09 02:35:00,0.08333333333333333,2020
2020-06-10,2020-06-10 19:00:00,2020-06-11,11519.511848,11395.99274,11457.752294,123.51910800000041,LOW,2020-06-11 02:00:00,11385.723253,47.92427300000054,False,,,2020
2020-06-11,2020-06-11 19:00:00,2020-06-12,11114.7229,10957.542695,11036.1327975,157.18020500000057,HIGH,2020-06-12 02:15:00,11118.716589,3.9936889999989944,False,,,2020
2020-06-14,2020-06-14 19:00:00,2020-06-15,10952.122688,10839.094882,10895.608785,113.02780600000006,LOW,2020-06-15 02:00:00,10731.403783,113.975461,False,,,2020
2020-06-16,2020-06-16 19:00:00,2020-06-17,11409.543491,11329.275059,11369.409275,80.26843200000076,HIGH,2020-06-17 02:00:00,11422.112214,47.41836200000034,False,,,2020
2020-06-17,2020-06-17 19:00:00,2020-06-18,11388.976491,11273.572766,11331.2746285,115.40372500000012,HIGH,2020-06-18 02:00:00,11421.826561,35.42094499999985,False,,,2020
2020-06-18,2020-06-18 19:00:00,2020-06-19,11449.534881,11405.2587,11427.396790499999,44.27618099999927,HIGH,2020-06-19 02:00:00,11489.811924,44.27618199999961,False,,,2020
2020-06-21,2020-06-21 19:00:00,2020-06-22,11423.540478,11306.137184,11364.838831000001,117.40329400000155,HIGH,2020-06-22 02:15:00,11438.10877,19.710041999998793,False,,,2020
2020-06-22,2020-06-22 19:00:00,2020-06-23,11598.074329,11394.403894,11496.2391115,203.670435,HIGH,2020-06-23 02:15:00,11630.06744,35.99225000000115,False,,,2020
2020-06-23,2020-06-23 19:00:00,2020-06-24,11702.623248,11631.210052,11666.91665,71.41319599999952,LOW,2020-06-24 02:30:00,11602.073468,29.136583999999857,True,2020-06-24 02:35:00,0.08333333333333333,2020
2020-06-24,2020-06-24 19:00:00,2020-06-25,11462.389256,11358.697296,11410.543276,103.69196000000011,LOW,2020-06-25 02:00:00,11335.55942,53.98837600000115,True,2020-06-25 03:15:00,1.25,2020
2020-06-25,2020-06-25 19:00:00,2020-06-26,11554.655106,11510.664577,11532.6598415,43.990529000000606,LOW,2020-06-26 02:00:00,11509.236313,36.84920899999997,True,2020-06-26 04:30:00,2.5,2020
2020-06-29,2020-06-29 19:00:00,2020-06-30,11452.105756,11406.972616,11429.539186,45.13314000000173,LOW,2020-06-30 02:00:00,11376.979074,29.993541999998342,False,,,2020
2020-06-30,2020-06-30 19:00:00,2020-07-01,11603.216079,11564.938606,11584.0773425,38.2774730000001,HIGH,2020-07-01 02:30:00,11606.358259,3.142180000000735,True,2020-07-01 03:00:00,0.5,2020
2020-07-01,2020-07-01 19:00:00,2020-07-02,11768.037735,11714.906317,11741.472026,53.13141799999903,HIGH,2020-07-02 02:00:00,11787.747777,19.710042000000612,False,,,2020
2020-07-02,2020-07-02 19:00:00,2020-07-03,11851.162695,11814.599139,11832.880917,36.56355600000097,HIGH,2020-07-03 02:00:00,11864.302723,16.567861999999877,True,2020-07-03 05:00:00,3.0,2020
2020-07-06,2020-07-06 19:00:00,2020-07-07,12185.376452,12095.681478,12140.528965000001,89.694974,LOW,2020-07-07 02:00:00,12059.97488,54.559682000000976,False,,,2020
2020-07-07,2020-07-07 19:00:00,2020-07-08,12080.541881,12011.69956,12046.1207205,68.84232100000008,HIGH,2020-07-08 02:30:00,12082.827103,2.285222000000431,True,2020-07-08 04:00:00,1.5,2020
2020-07-09,2020-07-09 19:00:00,2020-07-10,12291.067982,12186.233411,12238.6506965,104.83457100000123,LOW,2020-07-10 02:00:00,12176.806869,9.426541999999245,True,2020-07-10 04:45:00,2.75,2020
2020-07-12,2020-07-12 19:00:00,2020-07-13,12454.175722,12406.75736,12430.466541,47.41836200000034,HIGH,2020-07-13 02:00:00,12458.746166,4.570444000000862,True,2020-07-13 03:00:00,1.0,2020
2020-07-13,2020-07-13 19:00:00,2020-07-14,12179.092091,12123.675451,12151.383771,55.41664000000128,HIGH,2020-07-14 02:00:00,12201.944314,22.852222999999867,True,2020-07-14 02:15:00,0.25,2020
2020-07-15,2020-07-15 19:00:00,2020-07-16,12166.237716,12083.684061,12124.9608885,82.55365499999971,LOW,2020-07-16 02:00:00,12078.542311,9.712193999999727,False,,,2020
2020-07-19,2020-07-19 19:00:00,2020-07-20,12168.808591,12056.832699,12112.820645,111.97589200000039,LOW,2020-07-20 02:00:00,12050.262685,6.5700140000008105,True,2020-07-20 03:30:00,1.5,2020
2020-07-20,2020-07-20 19:00:00,2020-07-21,12592.717322,12503.308001,12548.0126615,89.409321000001,HIGH,2020-07-21 02:00:00,12614.998239,36.27790300000015,False,,,2020
2020-07-21,2020-07-21 19:00:00,2020-07-22,12473.028806,12391.332109,12432.1804575,81.6966969999994,LOW,2020-07-22 02:30:00,12358.196386,33.135723000001235,True,2020-07-22 06:00:00,3.5,2020
2020-07-22,2020-07-22 19:00:00,2020-07-23,12400.187346,12347.055928,12373.621637,53.13141800000085,HIGH,2020-07-23 02:00:00,12477.027944,76.84059799999886,False,,,2020
2020-07-23,2020-07-23 19:00:00,2020-07-24,12108.250201,11940.572016,12024.4111085,167.67818500000067,LOW,2020-07-24 02:00:00,11912.863696,83.41061199999967,False,,,2020
2020-07-27,2020-07-27 19:00:00,2020-07-28,12292.781899,12208.79998,12250.790939499999,83.98191899999983,LOW,2020-07-28 02:30:00,12190.518202,18.281778000000486,False,,,2020
2020-07-28,2020-07-28 19:00:00,2020-07-29,12088.825811,12011.413907,12050.119859,77.4119040000005,HIGH,2020-07-29 02:00:00,12101.394534,29.99354299999868,False,,,2020
2020-07-29,2020-07-29 19:00:00,2020-07-30,12204.800842,12170.80816,12187.804501,33.99268200000006,LOW,2020-07-30 02:00:00,12134.815909,120.5454750000008,False,,,2020
2020-08-03,2020-08-03 19:00:00,2020-08-04,12650.99049,12599.287336,12625.138912999999,51.70315400000072,HIGH,2020-08-04 02:00:00,12673.842713,22.852222999999867,True,2020-08-04 02:30:00,0.5,2020
2020-08-04,2020-08-04 19:00:00,2020-08-05,12686.411435,12632.423059,12659.417247000001,53.988375999999334,HIGH,2020-08-05 02:00:00,12716.976283,36.27790400000049,False,,,2020
2020-08-05,2020-08-05 19:00:00,2020-08-06,12712.977144,12646.991351,12679.9842475,65.98579299999983,HIGH,2020-08-06 02:30:00,12715.548019,2.5708749999994325,True,2020-08-06 03:00:00,0.5,2020
2020-08-09,2020-08-09 19:00:00,2020-08-10,12712.977144,12666.41574,12689.696442,46.56140400000004,HIGH,2020-08-10 02:15:00,12717.261936,4.28479200000038,True,2020-08-10 03:00:00,0.75,2020
2020-08-10,2020-08-10 19:00:00,2020-08-11,12711.54888,12642.135254,12676.842067000001,69.41362599999957,HIGH,2020-08-11 02:30:00,12717.261936,5.713056000000506,True,2020-08-11 06:30:00,4.0,2020
2020-08-11,2020-08-11 19:00:00,2020-08-12,12510.734973,12429.895235,12470.315104000001,80.83973800000058,HIGH,2020-08-12 02:00:00,12515.019765,19.995694999999614,False,,,2020
2020-08-13,2020-08-13 19:00:00,2020-08-14,12813.812577,12779.24859,12796.5305835,34.56398700000136,HIGH,2020-08-14 02:00:00,12814.669535,0.8569580000003043,True,2020-08-14 02:05:00,0.08333333333333333,2020
2020-08-16,2020-08-16 19:00:00,2020-08-17,12785.818604,12743.827645,12764.823124499999,41.99095900000066,HIGH,2020-08-17 02:00:00,12797.244715,18.281778000000486,False,,,2020
2020-08-17,2020-08-17 19:00:00,2020-08-18,12925.502815,12888.939259,12907.221037,36.56355599999915,LOW,2020-08-18 02:00:00,12879.512717,9.426542000001064,True,2020-08-18 03:45:00,1.75,2020
2020-08-18,2020-08-18 19:00:00,2020-08-19,13059.759623,13024.053025,13041.906324,35.70659800000067,LOW,2020-08-19 02:15:00,13017.197359,6.855665999999474,True,2020-08-19 02:30:00,0.25,2020
2020-08-20,2020-08-20 19:00:00,2020-08-21,13167.450723,13131.172819,13149.311771,36.27790400000049,LOW,2020-08-21 02:00:00,13124.888458,29.99354200000016,False,,,2020
2020-08-23,2020-08-23 19:00:00,2020-08-24,13271.428336,13216.583002,13244.005669,54.84533400000146,HIGH,2020-08-24 02:00:00,13292.566642,39.99138999999923,False,,,2020
2020-08-25,2020-08-25 19:00:00,2020-08-26,13434.821729,13402.257311,13418.539519999998,32.56441799999993,LOW,2020-08-26 02:00:00,13399.115131,3.142179999998916,True,2020-08-26 02:30:00,0.5,2020
2020-08-27,2020-08-27 19:00:00,2020-08-28,13730.47236,13636.778247,13683.6253035,93.69411299999956,LOW,2020-08-28 02:30:00,13622.209955,14.568291999999929,True,2020-08-28 06:45:00,4.25,2020
2020-08-31,2020-08-31 19:00:00,2020-09-01,13910.719266,13855.016974,13882.86812,55.70229199999994,HIGH,2020-09-01 02:00:00,13934.999753,65.98579400000017,False,,,2020
